 initial abundance for selected isotopes
 3471   5.51077E-13  TB161
 3472   4.16667E-16  TB162
 3473   5.34722E-16  TB163
 3474   9.53903E-21  TB164
 3475   6.80708E-23  TB165
 3476   0.00000E+00  TB166
 3477   0.00000E+00  TB167
 3478   0.00000E+00  TB168
 3479   0.00000E+00  TB169
 3480   0.00000E+00  TB170
 3481   0.00000E+00  TB171
 3482   0.00000E+00  TB172
 3483   0.00000E+00  TB173
 3484   0.00000E+00  TB174
 3485   0.00000E+00  TB175
 3486   0.00000E+00  TB176
 3487   0.00000E+00  TB177
 3488   0.00000E+00  TB178
 3489   0.00000E+00  TB179
 3490   0.00000E+00  TB180
 3491   0.00000E+00  TB181
 3492   0.00000E+00  TB182
 3493   0.00000E+00  TB183
 3494   0.00000E+00  TB184
 3495   0.00000E+00  TB185
 3496   0.00000E+00  TB186
 3497   0.00000E+00  TB187
 3498   0.00000E+00  TB188
 3499   0.00000E+00  TB189
 3500   0.00000E+00  TB190
 3501   0.00000E+00  TB191
 3502   0.00000E+00  TB192
 3503   0.00000E+00  TB193
 3504   0.00000E+00  TB194
 3505   0.00000E+00  TB195
 3506   0.00000E+00  TB196
 3507   0.00000E+00  TB197
 3508   0.00000E+00  TB198
 3509   0.00000E+00  TB199
 3510   0.00000E+00  TB200
 3511   0.00000E+00  TB201
 3512   0.00000E+00  TB202
 3513   0.00000E+00  TB203
 3514   0.00000E+00  TB204
 3515   0.00000E+00  TB205
 3516   0.00000E+00  TB206
 3517   0.00000E+00  TB207
 3518   0.00000E+00  TB208
 3519   0.00000E+00  TB209
 3520   0.00000E+00  TB210
 3521   0.00000E+00  TB211
 3522   0.00000E+00  TB212
 3523   0.00000E+00  TB213
 3524   0.00000E+00  TB214
 3525   0.00000E+00  TB215
 3526   0.00000E+00  TB216
 3527   0.00000E+00  TB217
 3528   0.00000E+00  TB218
 3529   0.00000E+00  DY133
 3530   0.00000E+00  DY134
 3531   0.00000E+00  DY135
 3532   0.00000E+00  DY136
 3533   0.00000E+00  DY137
 3534   0.00000E+00  DY138
 3535   0.00000E+00  DY139
 3536   0.00000E+00  DY140
 3537   0.00000E+00  DY141
 3538   0.00000E+00  DY142
 3539   0.00000E+00  DY143
 3540   0.00000E+00  DY144
 3541   0.00000E+00  DY145
 3542   0.00000E+00  DY146
 3543   0.00000E+00  DY147
 3544   0.00000E+00  DY148
 3545   3.94148E-27  DY149
 3546   0.00000E+00  DY150
 3547   0.00000E+00  DY151
 3548   1.27925E-20  DY152
 3549   4.69611E-20  DY153
 3550   3.50753E-14  DY154
 3551   8.10276E-15  DY155
 3552   9.54095E-12  DY156
 3553   1.54282E-12  DY157
 3554   7.49051E-11  DY158
 3555   4.78167E-12  DY159
 3556   7.89637E-11  DY160
 3557   1.23522E-12  DY161
 3558   1.91380E-11  DY162
 3559   7.38318E-14  DY163
 3560   6.73221E-12  DY164
 3561   5.04205E-16  DY165
 3562   1.57034E-14  DY166
 3563   7.06413E-20  DY167
 3564   2.77011E-21  DY168
 3565   0.00000E+00  DY169
 3566   0.00000E+00  DY170
 3567   0.00000E+00  DY171
 3568   0.00000E+00  DY172
 3569   0.00000E+00  DY173
 3570   0.00000E+00  DY174
 3571   0.00000E+00  DY175
 3572   0.00000E+00  DY176
 3573   0.00000E+00  DY177
 3574   0.00000E+00  DY178
 3575   0.00000E+00  DY179
 3576   0.00000E+00  DY180
 3577   0.00000E+00  DY181
 3578   0.00000E+00  DY182
 3579   0.00000E+00  DY183
 3580   0.00000E+00  DY184
 3581   0.00000E+00  DY185
 3582   0.00000E+00  DY186
 3583   0.00000E+00  DY187
 3584   0.00000E+00  DY188
 3585   0.00000E+00  DY189
 3586   0.00000E+00  DY190
 3587   0.00000E+00  DY191
 3588   0.00000E+00  DY192
 3589   0.00000E+00  DY193
 3590   0.00000E+00  DY194
 3591   0.00000E+00  DY195
 3592   0.00000E+00  DY196
 3593   0.00000E+00  DY197
 3594   0.00000E+00  DY198
 3595   0.00000E+00  DY199
 3596   0.00000E+00  DY200
 3597   0.00000E+00  DY201
 3598   0.00000E+00  DY202
 3599   0.00000E+00  DY203
 3600   0.00000E+00  DY204
 3601   0.00000E+00  DY205
 3602   0.00000E+00  DY206
 3603   0.00000E+00  DY207
 3604   0.00000E+00  DY208
 3605   0.00000E+00  DY209
 3606   0.00000E+00  DY210
 3607   0.00000E+00  DY211
 3608   0.00000E+00  DY212
 3609   0.00000E+00  DY213
 3610   0.00000E+00  DY214
 3611   0.00000E+00  DY215
 3612   0.00000E+00  DY216
 3613   0.00000E+00  DY217
 3614   0.00000E+00  DY218
 3615   0.00000E+00  DY219
 3616   0.00000E+00  DY220
 3617   0.00000E+00  DY221
 3618   0.00000E+00  HO136
 3619   0.00000E+00  HO137
 3620   0.00000E+00  HO138
 3621   0.00000E+00  HO139
 3622   0.00000E+00  HO140
 3623   0.00000E+00  HO141
 3624   0.00000E+00  HO142
 3625   0.00000E+00  HO143
 3626   0.00000E+00  HO144
 3627   0.00000E+00  HO145
 3628   0.00000E+00  HO146
 3629   0.00000E+00  HO147
 3630   0.00000E+00  HO148
 3631   0.00000E+00  HO149
 3632   0.00000E+00  HO150
 3633   0.00000E+00  HO151
 3634   0.00000E+00  HO152
 3635   0.00000E+00  HO153
 3636   5.86446E-25  HO154
 3637   1.89604E-17  HO155
 3638   9.31002E-17  HO156
 3639   2.05304E-14  HO157
 3640   5.82043E-15  HO158
 3641   1.61798E-12  HO159
 3642   1.79011E-13  HO160
 3643   1.14178E-11  HO161
 3644   3.60136E-13  HO162
 3645   8.14803E-12  HO163
 3646   1.48602E-13  HO164
 3647   2.84612E-12  HO165
 3648   2.38147E-15  HO166
 3649   5.83674E-14  HO167
 3650   3.60588E-18  HO168
 3651   4.05313E-20  HO169
 3652   0.00000E+00  HO170
 3653   0.00000E+00  HO171
 3654   0.00000E+00  HO172
 3655   0.00000E+00  HO173
 3656   0.00000E+00  HO174
 3657   0.00000E+00  HO175
 3658   0.00000E+00  HO176
 3659   0.00000E+00  HO177
 3660   0.00000E+00  HO178
 3661   0.00000E+00  HO179
 3662   0.00000E+00  HO180
 3663   0.00000E+00  HO181
 3664   0.00000E+00  HO182
 3665   0.00000E+00  HO183
 3666   0.00000E+00  HO184
 3667   0.00000E+00  HO185
 3668   0.00000E+00  HO186
 3669   0.00000E+00  HO187
 3670   0.00000E+00  HO188
 3671   0.00000E+00  HO189
 3672   0.00000E+00  HO190
 3673   0.00000E+00  HO191
 3674   0.00000E+00  HO192
 3675   0.00000E+00  HO193
 3676   0.00000E+00  HO194
 3677   0.00000E+00  HO195
 3678   0.00000E+00  HO196
 3679   0.00000E+00  HO197
 3680   0.00000E+00  HO198
 3681   0.00000E+00  HO199
 3682   0.00000E+00  HO200
 3683   0.00000E+00  HO201
 3684   0.00000E+00  HO202
 3685   0.00000E+00  HO203
 3686   0.00000E+00  HO204
 3687   0.00000E+00  HO205
 3688   0.00000E+00  HO206
 3689   0.00000E+00  HO207
 3690   0.00000E+00  HO208
 3691   0.00000E+00  HO209
 3692   0.00000E+00  HO210
 3693   0.00000E+00  HO211
 3694   0.00000E+00  HO212
 3695   0.00000E+00  HO213
 3696   0.00000E+00  HO214
 3697   0.00000E+00  HO215
 3698   0.00000E+00  HO216
 3699   0.00000E+00  HO217
 3700   0.00000E+00  HO218
 3701   0.00000E+00  HO219
 3702   0.00000E+00  HO220
 3703   0.00000E+00  HO221
 3704   0.00000E+00  HO222
 3705   0.00000E+00  HO223
 3706   0.00000E+00  HO224
 3707   0.00000E+00  ER138
 3708   0.00000E+00  ER139
 3709   0.00000E+00  ER140
 3710   0.00000E+00  ER141
 3711   0.00000E+00  ER142
 3712   0.00000E+00  ER143
 3713   0.00000E+00  ER144
 3714   0.00000E+00  ER145
 3715   0.00000E+00  ER146
 3716   0.00000E+00  ER147
 3717   0.00000E+00  ER148
 3718   0.00000E+00  ER149
 3719   0.00000E+00  ER150
 3720   0.00000E+00  ER151
 3721   0.00000E+00  ER152
 3722   0.00000E+00  ER153
 3723   0.00000E+00  ER154
 3724   0.00000E+00  ER155
 3725   1.11890E-18  ER156
 3726   1.06151E-19  ER157
 3727   1.10596E-18  ER158
 3728   1.63661E-15  ER159
 3729   1.87378E-12  ER160
 3730   6.80129E-13  ER161
 3731   5.91475E-11  ER162
 3732   7.85680E-12  ER163
 3733   1.43129E-10  ER164
 3734   5.72948E-12  ER165
 3735   8.59887E-11  ER166
 3736   7.30550E-13  ER167
 3737   1.12644E-11  ER168
 3738   2.26282E-14  ER169
 3739   4.45901E-12  ER170
 3740   2.31740E-16  ER171
 3741   1.45977E-14  ER172
 3742   1.01085E-20  ER173
 3743   3.42001E-23  ER174
 3744   0.00000E+00  ER175
 3745   0.00000E+00  ER176
 3746   0.00000E+00  ER177
 3747   0.00000E+00  ER178
 3748   0.00000E+00  ER179
 3749   0.00000E+00  ER180
 3750   0.00000E+00  ER181
 3751   0.00000E+00  ER182
 3752   0.00000E+00  ER183
 3753   0.00000E+00  ER184
 3754   0.00000E+00  ER185
 3755   0.00000E+00  ER186
 3756   0.00000E+00  ER187
 3757   0.00000E+00  ER188
 3758   0.00000E+00  ER189
 3759   0.00000E+00  ER190
 3760   0.00000E+00  ER191
 3761   0.00000E+00  ER192
 3762   0.00000E+00  ER193
 3763   0.00000E+00  ER194
 3764   0.00000E+00  ER195
 3765   0.00000E+00  ER196
 3766   0.00000E+00  ER197
 3767   0.00000E+00  ER198
 3768   0.00000E+00  ER199
 3769   0.00000E+00  ER200
 3770   0.00000E+00  ER201
 3771   0.00000E+00  ER202
 3772   0.00000E+00  ER203
 3773   0.00000E+00  ER204
 3774   0.00000E+00  ER205
 3775   0.00000E+00  ER206
 3776   0.00000E+00  ER207
 3777   0.00000E+00  ER208
 3778   0.00000E+00  ER209
 3779   0.00000E+00  ER210
 3780   0.00000E+00  ER211
 3781   0.00000E+00  ER212
 3782   0.00000E+00  ER213
 3783   0.00000E+00  ER214
 3784   0.00000E+00  ER215
 3785   0.00000E+00  ER216
 3786   0.00000E+00  ER217
 3787   0.00000E+00  ER218
 3788   0.00000E+00  ER219
 3789   0.00000E+00  ER220
 3790   0.00000E+00  ER221
 3791   0.00000E+00  ER222
 3792   0.00000E+00  ER223
 3793   0.00000E+00  ER224
 3794   0.00000E+00  ER225
 3795   0.00000E+00  ER226
 3796   0.00000E+00  ER227
 3797   0.00000E+00  TM141
 3798   0.00000E+00  TM142
 3799   0.00000E+00  TM143
 3800   0.00000E+00  TM144
 3801   0.00000E+00  TM145
 3802   0.00000E+00  TM146
 3803   0.00000E+00  TM147
 3804   0.00000E+00  TM148
 3805   0.00000E+00  TM149
 3806   0.00000E+00  TM150
 3807   0.00000E+00  TM151
 3808   0.00000E+00  TM152
 3809   0.00000E+00  TM153
 3810   0.00000E+00  TM154
 3811   0.00000E+00  TM155
 3812   0.00000E+00  TM156
 3813   0.00000E+00  TM157
 3814   0.00000E+00  TM158
 3815   2.04052E-19  TM159
 3816   1.11834E-19  TM160
 3817   4.72261E-15  TM161
 3818   2.10722E-15  TM162
 3819   5.48270E-13  TM163
 3820   1.31987E-13  TM164
 3821   1.14894E-11  TM165
 3822   9.34092E-13  TM166
 3823   2.48510E-11  TM167
 3824   1.04697E-12  TM168
 3825   5.84369E-12  TM169
 3826   9.29569E-14  TM170
 3827   1.44640E-12  TM171
 3828   1.39658E-15  TM172
 3829   4.01490E-14  TM173
 3830   1.43994E-18  TM174
 3831   5.95401E-22  TM175
 3832   0.00000E+00  TM176
 3833   0.00000E+00  TM177
 3834   0.00000E+00  TM178
 3835   0.00000E+00  TM179
 3836   0.00000E+00  TM180
 3837   0.00000E+00  TM181
 3838   0.00000E+00  TM182
 3839   0.00000E+00  TM183
 3840   0.00000E+00  TM184
 3841   0.00000E+00  TM185
 3842   0.00000E+00  TM186
 3843   0.00000E+00  TM187
 3844   0.00000E+00  TM188
 3845   0.00000E+00  TM189
 3846   0.00000E+00  TM190
 3847   0.00000E+00  TM191
 3848   0.00000E+00  TM192
 3849   0.00000E+00  TM193
 3850   0.00000E+00  TM194
 3851   0.00000E+00  TM195
 3852   0.00000E+00  TM196
 3853   0.00000E+00  TM197
 3854   0.00000E+00  TM198
 3855   0.00000E+00  TM199
 3856   0.00000E+00  TM200
 3857   0.00000E+00  TM201
 3858   0.00000E+00  TM202
 3859   0.00000E+00  TM203
 3860   0.00000E+00  TM204
 3861   0.00000E+00  TM205
 3862   0.00000E+00  TM206
 3863   0.00000E+00  TM207
 3864   0.00000E+00  TM208
 3865   0.00000E+00  TM209
 3866   0.00000E+00  TM210
 3867   0.00000E+00  TM211
 3868   0.00000E+00  TM212
 3869   0.00000E+00  TM213
 3870   0.00000E+00  TM214
 3871   0.00000E+00  TM215
 3872   0.00000E+00  TM216
 3873   0.00000E+00  TM217
 3874   0.00000E+00  TM218
 3875   0.00000E+00  TM219
 3876   0.00000E+00  TM220
 3877   0.00000E+00  TM221
 3878   0.00000E+00  TM222
 3879   0.00000E+00  TM223
 3880   0.00000E+00  TM224
 3881   0.00000E+00  TM225
 3882   0.00000E+00  TM226
 3883   0.00000E+00  TM227
 3884   0.00000E+00  TM228
 3885   0.00000E+00  TM229
 3886   0.00000E+00  TM230
 3887   0.00000E+00  YB143
 3888   0.00000E+00  YB144
 3889   0.00000E+00  YB145
 3890   0.00000E+00  YB146
 3891   0.00000E+00  YB147
 3892   0.00000E+00  YB148
 3893   0.00000E+00  YB149
 3894   0.00000E+00  YB150
 3895   0.00000E+00  YB151
 3896   0.00000E+00  YB152
 3897   0.00000E+00  YB153
 3898   0.00000E+00  YB154
 3899   0.00000E+00  YB155
 3900   0.00000E+00  YB156
 3901   0.00000E+00  YB157
 3902   0.00000E+00  YB158
 3903   0.00000E+00  YB159
 3904   2.64789E-23  YB160
 3905   1.39079E-21  YB161
 3906   1.33829E-17  YB162
 3907   3.14275E-17  YB163
 3908   4.30631E-14  YB164
 3909   3.74520E-14  YB165
 3910   1.86592E-11  YB166
 3911   5.31146E-12  YB167
 3912   2.18851E-10  YB168
 3913   1.62739E-11  YB169
 3914   1.25493E-10  YB170
 3915   3.43421E-12  YB171
 3916   2.61592E-11  YB172
 3917   2.46418E-13  YB173
 3918   1.07922E-11  YB174
 3919   2.09738E-14  YB175
 3920   1.02051E-12  YB176
 3921   2.50019E-17  YB177
 3922   1.52878E-16  YB178
 3923   1.95450E-23  YB179
 3924   6.55374E-26  YB180
 3925   0.00000E+00  YB181
 3926   0.00000E+00  YB182
 3927   0.00000E+00  YB183
 3928   0.00000E+00  YB184
 3929   0.00000E+00  YB185
 3930   0.00000E+00  YB186
 3931   0.00000E+00  YB187
 3932   0.00000E+00  YB188
 3933   0.00000E+00  YB189
 3934   0.00000E+00  YB190
 3935   0.00000E+00  YB191
 3936   0.00000E+00  YB192
 3937   0.00000E+00  YB193
 3938   0.00000E+00  YB194
 3939   0.00000E+00  YB195
 3940   0.00000E+00  YB196
 3941   0.00000E+00  YB197
 3942   0.00000E+00  YB198
 3943   0.00000E+00  YB199
 3944   0.00000E+00  YB200
 3945   0.00000E+00  YB201
 3946   0.00000E+00  YB202
 3947   0.00000E+00  YB203
 3948   0.00000E+00  YB204
 3949   0.00000E+00  YB205
 3950   0.00000E+00  YB206
 3951   0.00000E+00  YB207
 3952   0.00000E+00  YB208
 3953   0.00000E+00  YB209
 3954   0.00000E+00  YB210
 3955   0.00000E+00  YB211
 3956   0.00000E+00  YB212
 3957   0.00000E+00  YB213
 3958   0.00000E+00  YB214
 3959   0.00000E+00  YB215
 3960   0.00000E+00  YB216
 3961   0.00000E+00  YB217
 3962   0.00000E+00  YB218
 3963   0.00000E+00  YB219
 3964   0.00000E+00  YB220
 3965   0.00000E+00  YB221
 3966   0.00000E+00  YB222
 3967   0.00000E+00  YB223
 3968   0.00000E+00  YB224
 3969   0.00000E+00  YB225
 3970   0.00000E+00  YB226
 3971   0.00000E+00  YB227
 3972   0.00000E+00  YB228
 3973   0.00000E+00  YB229
 3974   0.00000E+00  YB230
 3975   0.00000E+00  YB231
 3976   0.00000E+00  YB232
 3977   0.00000E+00  YB233
 3978   0.00000E+00  YB234
 3979   0.00000E+00  LU146
 3980   0.00000E+00  LU147
 3981   0.00000E+00  LU148
 3982   0.00000E+00  LU149
 3983   0.00000E+00  LU150
 3984   0.00000E+00  LU151
 3985   0.00000E+00  LU152
 3986   0.00000E+00  LU153
 3987   0.00000E+00  LU154
 3988   0.00000E+00  LU155
 3989   0.00000E+00  LU156
 3990   0.00000E+00  LU157
 3991   0.00000E+00  LU158
 3992   0.00000E+00  LU159
 3993   0.00000E+00  LU160
 3994   0.00000E+00  LU161
 3995   0.00000E+00  LU162
 3996   0.00000E+00  LU163
 3997   0.00000E+00  LU164
 3998   5.92351E-19  LU165
 3999   4.37437E-18  LU166
 4000   1.63098E-14  LU167
 4001   1.67768E-14  LU168
 4002   5.56965E-12  LU169
 4003   7.77755E-13  LU170
 4004   2.01836E-11  LU171
 4005   1.35776E-12  LU172
 4006   9.53744E-12  LU173
 4007   1.84330E-13  LU174
 4008   1.81587E-12  LU175
 4009   4.23711E-15  LU176
 4010   9.79890E-14  LU177
 4011   2.77767E-17  LU178
 4012   5.45072E-16  LU179
 4013   9.95261E-21  LU180
 4014   2.47756E-23  LU181
 4015   0.00000E+00  LU182
 4016   0.00000E+00  LU183
 4017   0.00000E+00  LU184
 4018   0.00000E+00  LU185
 4019   0.00000E+00  LU186
 4020   0.00000E+00  LU187
 4021   0.00000E+00  LU188
 4022   0.00000E+00  LU189
 4023   0.00000E+00  LU190
 4024   0.00000E+00  LU191
 4025   0.00000E+00  LU192
 4026   0.00000E+00  LU193
 4027   0.00000E+00  LU194
 4028   0.00000E+00  LU195
 4029   0.00000E+00  LU196
 4030   0.00000E+00  LU197
 4031   0.00000E+00  LU198
 4032   0.00000E+00  LU199
 4033   0.00000E+00  LU200
 4034   0.00000E+00  LU201
 4035   0.00000E+00  LU202
 4036   0.00000E+00  LU203
 4037   0.00000E+00  LU204
 4038   0.00000E+00  LU205
 4039   0.00000E+00  LU206
 4040   0.00000E+00  LU207
 4041   0.00000E+00  LU208
 4042   0.00000E+00  LU209
 4043   0.00000E+00  LU210
 4044   0.00000E+00  LU211
 4045   0.00000E+00  LU212
 4046   0.00000E+00  LU213
 4047   0.00000E+00  LU214
 4048   0.00000E+00  LU215
 4049   0.00000E+00  LU216
 4050   0.00000E+00  LU217
 4051   0.00000E+00  LU218
 4052   0.00000E+00  LU219
 4053   0.00000E+00  LU220
 4054   0.00000E+00  LU221
 4055   0.00000E+00  LU222
 4056   0.00000E+00  LU223
 4057   0.00000E+00  LU224
 4058   0.00000E+00  LU225
 4059   0.00000E+00  LU226
 4060   0.00000E+00  LU227
 4061   0.00000E+00  LU228
 4062   0.00000E+00  LU229
 4063   0.00000E+00  LU230
 4064   0.00000E+00  LU231
 4065   0.00000E+00  LU232
 4066   0.00000E+00  LU233
 4067   0.00000E+00  LU234
 4068   0.00000E+00  LU235
 4069   0.00000E+00  LU236
 4070   0.00000E+00  LU237
 4071   0.00000E+00  HF149
 4072   0.00000E+00  HF150
 4073   0.00000E+00  HF151
 4074   0.00000E+00  HF152
 4075   0.00000E+00  HF153
 4076   0.00000E+00  HF154
 4077   0.00000E+00  HF155
 4078   0.00000E+00  HF156
 4079   0.00000E+00  HF157
 4080   0.00000E+00  HF158
 4081   0.00000E+00  HF159
 4082   0.00000E+00  HF160
 4083   0.00000E+00  HF161
 4084   0.00000E+00  HF162
 4085   0.00000E+00  HF163
 4086   0.00000E+00  HF164
 4087   0.00000E+00  HF165
 4088   1.49503E-20  HF166
 4089   2.50115E-19  HF167
 4090   1.46896E-15  HF168
 4091   3.63311E-15  HF169
 4092   1.96796E-12  HF170
 4093   1.39535E-12  HF171
 4094   9.18873E-11  HF172
 4095   1.18303E-11  HF173
 4096   2.11560E-10  HF174
 4097   8.03807E-12  HF175
 4098   4.60057E-11  HF176
 4099   2.40124E-13  HF177
 4100   6.41290E-12  HF178
 4101   5.44933E-14  HF179
 4102   7.82666E-12  HF180
 4103   5.13788E-15  HF181
 4104   2.18879E-13  HF182
 4105   5.30913E-19  HF183
 4106   9.58804E-20  HF184
 4107   1.30493E-26  HF185
 4108   0.00000E+00  HF186
 4109   0.00000E+00  HF187
 4110   0.00000E+00  HF188
 4111   0.00000E+00  HF189
 4112   0.00000E+00  HF190
 4113   0.00000E+00  HF191
 4114   0.00000E+00  HF192
 4115   0.00000E+00  HF193
 4116   0.00000E+00  HF194
 4117   0.00000E+00  HF195
 4118   0.00000E+00  HF196
 4119   0.00000E+00  HF197
 4120   0.00000E+00  HF198
 4121   0.00000E+00  HF199
 4122   0.00000E+00  HF200
 4123   0.00000E+00  HF201
 4124   0.00000E+00  HF202
 4125   0.00000E+00  HF203
 4126   0.00000E+00  HF204
 4127   0.00000E+00  HF205
 4128   0.00000E+00  HF206
 4129   0.00000E+00  HF207
 4130   0.00000E+00  HF208
 4131   0.00000E+00  HF209
 4132   0.00000E+00  HF210
 4133   0.00000E+00  HF211
 4134   0.00000E+00  HF212
 4135   0.00000E+00  HF213
 4136   0.00000E+00  HF214
 4137   0.00000E+00  HF215
 4138   0.00000E+00  HF216
 4139   0.00000E+00  HF217
 4140   0.00000E+00  HF218
 4141   0.00000E+00  HF219
 4142   0.00000E+00  HF220
 4143   0.00000E+00  HF221
 4144   0.00000E+00  HF222
 4145   0.00000E+00  HF223
 4146   0.00000E+00  HF224
 4147   0.00000E+00  HF225
 4148   0.00000E+00  HF226
 4149   0.00000E+00  HF227
 4150   0.00000E+00  HF228
 4151   0.00000E+00  HF229
 4152   0.00000E+00  HF230
 4153   0.00000E+00  HF231
 4154   0.00000E+00  HF232
 4155   0.00000E+00  HF233
 4156   0.00000E+00  HF234
 4157   0.00000E+00  HF235
 4158   0.00000E+00  HF236
 4159   0.00000E+00  HF237
 4160   0.00000E+00  HF238
 4161   0.00000E+00  HF239
 4162   0.00000E+00  HF240
 4163   0.00000E+00  TA151
 4164   0.00000E+00  TA152
 4165   0.00000E+00  TA153
 4166   0.00000E+00  TA154
 4167   0.00000E+00  TA155
 4168   0.00000E+00  TA156
 4169   0.00000E+00  TA157
 4170   0.00000E+00  TA158
 4171   0.00000E+00  TA159
 4172   0.00000E+00  TA160
 4173   0.00000E+00  TA161
 4174   0.00000E+00  TA162
 4175   0.00000E+00  TA163
 4176   0.00000E+00  TA164
 4177   0.00000E+00  TA165
 4178   0.00000E+00  TA166
 4179   0.00000E+00  TA167
 4180   0.00000E+00  TA168
 4181   4.70577E-21  TA169
 4182   8.13980E-20  TA170
 4183   4.04828E-16  TA171
 4184   2.33957E-16  TA172
 4185   2.89102E-13  TA173
 4186   1.82250E-14  TA174
 4187   1.87491E-11  TA175
 4188   1.68796E-12  TA176
 4189   1.56406E-11  TA177
 4190   1.13306E-14  TA178
 4191   3.30887E-11  TA179
 4192   3.23177E-13  TA180
 4193   3.78505E-12  TA181
 4194   8.18542E-15  TA182
 4195   4.28697E-13  TA183
 4196   2.82219E-18  TA184
 4197   1.03311E-17  TA185
 4198   2.47507E-23  TA186
 4199   0.00000E+00  TA187
 4200   0.00000E+00  TA188
 4201   0.00000E+00  TA189
 4202   0.00000E+00  TA190
 4203   0.00000E+00  TA191
 4204   0.00000E+00  TA192
 4205   0.00000E+00  TA193
 4206   0.00000E+00  TA194
 4207   0.00000E+00  TA195
 4208   0.00000E+00  TA196
 4209   0.00000E+00  TA197
 4210   0.00000E+00  TA198
 4211   0.00000E+00  TA199
 4212   0.00000E+00  TA200
 4213   0.00000E+00  TA201
 4214   0.00000E+00  TA202
 4215   0.00000E+00  TA203
 4216   0.00000E+00  TA204
 4217   0.00000E+00  TA205
 4218   0.00000E+00  TA206
 4219   0.00000E+00  TA207
 4220   0.00000E+00  TA208
 4221   0.00000E+00  TA209
 4222   0.00000E+00  TA210
 4223   0.00000E+00  TA211
 4224   0.00000E+00  TA212
 4225   0.00000E+00  TA213
 4226   0.00000E+00  TA214
 4227   0.00000E+00  TA215
 4228   0.00000E+00  TA216
 4229   0.00000E+00  TA217
 4230   0.00000E+00  TA218
 4231   0.00000E+00  TA219
 4232   0.00000E+00  TA220
 4233   0.00000E+00  TA221
 4234   0.00000E+00  TA222
 4235   0.00000E+00  TA223
 4236   0.00000E+00  TA224
 4237   0.00000E+00  TA225
 4238   0.00000E+00  TA226
 4239   0.00000E+00  TA227
 4240   0.00000E+00  TA228
 4241   0.00000E+00  TA229
 4242   0.00000E+00  TA230
 4243   0.00000E+00  TA231
 4244   0.00000E+00  TA232
 4245   0.00000E+00  TA233
 4246   0.00000E+00  TA234
 4247   0.00000E+00  TA235
 4248   0.00000E+00  TA236
 4249   0.00000E+00  TA237
 4250   0.00000E+00  TA238
 4251   0.00000E+00  TA239
 4252   0.00000E+00  TA240
 4253   0.00000E+00  TA241
 4254   0.00000E+00  TA242
 4255   0.00000E+00  TA243
 4256   0.00000E+00  W 154
 4257   0.00000E+00  W 155
 4258   0.00000E+00  W 156
 4259   0.00000E+00  W 157
 4260   0.00000E+00  W 158
 4261   0.00000E+00  W 159
 4262   0.00000E+00  W 160
 4263   0.00000E+00  W 161
 4264   0.00000E+00  W 162
 4265   0.00000E+00  W 163
 4266   0.00000E+00  W 164
 4267   0.00000E+00  W 165
 4268   0.00000E+00  W 166
 4269   0.00000E+00  W 167
 4270   0.00000E+00  W 168
 4271   0.00000E+00  W 169
 4272   0.00000E+00  W 170
 4273   0.00000E+00  W 171
 4274   6.19531E-18  W 172
 4275   2.43784E-17  W 173
 4276   4.86885E-14  W 174
 4277   3.54921E-14  W 175
 4278   1.70932E-11  W 176
 4279   4.09191E-12  W 177
 4280   1.66187E-10  W 178
 4281   1.47236E-11  W 179
 4282   1.21627E-10  W 180
 4283   4.09731E-12  W 181
 4284   3.71889E-11  W 182
 4285   1.23758E-13  W 183
 4286   1.04541E-11  W 184
 4287   1.88470E-14  W 185
 4288   3.97469E-12  W 186
 4289   5.98040E-16  W 187
 4290   2.18697E-13  W 188
 4291   4.47956E-20  W 189
 4292   7.00155E-20  W 190
 4293   0.00000E+00  W 191
 4294   0.00000E+00  W 192
 4295   0.00000E+00  W 193
 4296   0.00000E+00  W 194
 4297   0.00000E+00  W 195
 4298   0.00000E+00  W 196
 4299   0.00000E+00  W 197
 4300   0.00000E+00  W 198
 4301   0.00000E+00  W 199
 4302   0.00000E+00  W 200
 4303   0.00000E+00  W 201
 4304   0.00000E+00  W 202
 4305   0.00000E+00  W 203
 4306   0.00000E+00  W 204
 4307   0.00000E+00  W 205
 4308   0.00000E+00  W 206
 4309   0.00000E+00  W 207
 4310   0.00000E+00  W 208
 4311   0.00000E+00  W 209
 4312   0.00000E+00  W 210
 4313   0.00000E+00  W 211
 4314   0.00000E+00  W 212
 4315   0.00000E+00  W 213
 4316   0.00000E+00  W 214
 4317   0.00000E+00  W 215
 4318   0.00000E+00  W 216
 4319   0.00000E+00  W 217
 4320   0.00000E+00  W 218
 4321   0.00000E+00  W 219
 4322   0.00000E+00  W 220
 4323   0.00000E+00  W 221
 4324   0.00000E+00  W 222
 4325   0.00000E+00  W 223
 4326   0.00000E+00  W 224
 4327   0.00000E+00  W 225
 4328   0.00000E+00  W 226
 4329   0.00000E+00  W 227
 4330   0.00000E+00  W 228
 4331   0.00000E+00  W 229
 4332   0.00000E+00  W 230
 4333   0.00000E+00  W 231
 4334   0.00000E+00  W 232
 4335   0.00000E+00  W 233
 4336   0.00000E+00  W 234
 4337   0.00000E+00  W 235
 4338   0.00000E+00  W 236
 4339   0.00000E+00  W 237
 4340   0.00000E+00  W 238
 4341   0.00000E+00  W 239
 4342   0.00000E+00  W 240
 4343   0.00000E+00  W 241
 4344   0.00000E+00  W 242
